id,text,景色,交通,美食,门票,服务
review_001419,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第1793！ ​,0,0,0,0,0
review_002387,体验非常很错听壮观的,2,0,0,0,0
review_001083,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第40418！ ​,0,0,0,0,0
review_001876,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第13420！ ​,0,0,0,0,0
review_002296,【黄鹤楼夜游演出暂停公告】 ​,0,0,0,0,0
review_001275,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第57734！ ​,0,0,0,0,0
review_001953,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第16386！ ​,0,0,0,0,0
review_001002,有名气，还能看，服务自助，不看后悔，看了也就如此。,0,0,0,0,0
review_001883,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第13773！ ​,0,0,0,0,0
review_001515,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第4483！ ​,0,0,0,0,0
review_000607,不错，可以说是价格是最便宜的，比门口扫码的**便宜一点,0,0,0,1,0
review_000591,对比常抽的薄荷爆珠，万宝路黑冰，黄鹤楼硬8，爱喜，还是爱喜口感最好虽然不是够劲 ​,0,0,0,0,0
review_002363,【黄鹤楼夜游演出暂停公告】,0,0,0,0,0
review_001843,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第12218！ ​,0,0,0,0,0
review_000898, 《黄鹤楼送孟浩然之广陵》——李白 故人西辞黄鹤楼，烟花三月下扬州。 孤帆远影碧空尽，唯见长江天际流 林墨 alternative,0,0,0,0,0
review_002586,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第1343！ ​,0,0,0,0,0
review_000885,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 application柚子_柚子醬51 ​,0,0,0,0,0
review_001713,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第8561！ ​,0,0,0,0,0
review_001139,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第46475！ ​,0,0,0,0,0
review_001944,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第15989！ ​,0,0,0,0,0
review_000975,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第25439！ ​,0,0,0,0,0
review_002205,黄鹤楼游客抱孩子进围栏摸展品 ，游客：没素质，其他家长都没模仿！ ​,0,0,0,0,0
review_000165,Day 3—乐山大佛预告（视频Cr：《天天向上》） ​,0,0,0,0,0
review_002602,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第2385！ ​,0,0,0,0,0
review_001097,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第42158！ ​,0,0,0,0,0
review_001193,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第51699！ ​,0,0,0,0,0
review_002324,收拾东西又翻出来了一包一年前买的只抽了两根的黄鹤楼冰爆…… ​,0,0,0,0,0
review_002522,我在挑战黄鹤楼-以津真天地域鬼王评分为1090，小组排名第1，世界排名第68296！ ​,0,0,0,0,0
review_001589,宽体的姿态玩家，宝马F30 3系 ​,0,0,0,0,0
review_000031,佛教圣地，当地人一般从图一这个门上去，经过渔村，一路向上会经过烧香祈福许愿处，始终相信心诚则灵，不拘于形式。走到最高处就可以从头顶看大佛，然后再慢慢延大佛身躯向下走，因为节假日去，排队下山脚的人太多又限流，就放弃了。敲钟许愿后便可以打道回府，乐山市区吃美食了。,0,0,0,0,0
review_000909,登上了黄鹤楼 看了户部巷 武汉长江大桥热干面俺不是特别吃得来 鱼糊汤粉不错茶颜悦色 豆沙牛乳都很好喝一盏灯的菜绝绝子武汉是真的又热又晒 武汉再见 有缘再会,0,0,1,0,0
review_001979,1-9：黄鹤楼 一池冰喜（粮道街） 武汉长江大桥 2021.7.25日拍10：外卖的茶百道11：公司走廊软软的凳子（下课休闲好时光）12-13：曾哥买给我们的喜茶（谢谢曾哥！下次一定在你加班打灰时再让你血压飙升）14：我们剩余的早餐券（去超市喽）15-16：早餐券买的“免费的”梦龙和meco（当然不止这些）,0,0,0,0,0
review_002049,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第19705！ ​,0,0,0,0,0
review_001466,【 Vlogger采访 我有万元现金，你有故事吗？ 】【一间小店 一段人生——我的小店生活】Vlog创作大赛已经成为了店主们的主舞台，也为这个夏天带来了新鲜感。在武汉的夏夜，最少不了浓郁的烧烤香气，今天楼楼选取了一份“色香味俱全”的投稿作品，分享这位烧烤店Vlogger的幕后拍摄故事。点开链接看看店主的小秘籍！,0,0,0,0,0
review_000702,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 养乐多踩了牛奶的猫toffee ​,0,0,0,0,0
review_001950,《送孟浩然之广陵》唐 李白 故人西辞黄鹤楼，烟花三月下扬州。 孤帆远影碧空尽，惟见长江天际流。,2,0,0,0,0
review_000502,中国名山大佛：四川乐山大佛弥勒佛坐像：无锡灵山大佛释迦牟尼立像：九华山地藏菩萨露天铜像： 三亚南海观音像：烟台南山大佛释迦牟尼座像 ：河南鲁山大佛卢舍那佛立像 ： 四川峨眉山金顶普贤菩萨金像 ：五台山文殊菩萨圣象 ： 普陀山观世音菩萨圣象。见者人天福报，转发功德无量！ ​​​,0,0,0,0,0
review_001280,林墨 cliche《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流 ​,0,0,0,0,0
review_002258,7.24早上出发。。坐车到汉阳江滩。。看了晴川阁。。走武汉长江大桥。。在桥上看了看黄鹤楼。。中午吃过饭。。便沿着长江往上游步行出发。。 ​,0,0,0,0,0
review_000805,❄️《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 witty齐刘海猫头集邮记 ​,0,0,0,0,0
review_000310,//: 雪窦山弥勒佛、中原大佛、庐山东林寺大佛、乐山大佛、香港天坛大佛、灵山大佛、峨眉山普贤菩萨、南海观音菩萨、九华山地藏王菩萨,0,0,0,0,0
review_000201,成都重庆吃饭吧外围那个更适合旅游？其实CQEE66这两个地方的旅游资源都很丰富，会所也各有各的特色，不过从网上和现实中大家的感觉上来看，成都似乎更加的被游客所喜爱。虽然重庆也有很多的旅游景点，但是成都的景点名气比重庆的要大很多。 我们可以对这两个地方进行比较；先来看一下成都的，在成都市区里面知名的景点有宽窄巷子、杜甫草堂、武侯祠、锦里、春熙路、东郊记忆、成都动物园等，远一点的景点有大熊猫研究基地、熊猫乐园、都江堰、青城山等； 大熊猫研究基地是对大熊猫的生长繁殖进行研究和保护，这个地方不仅在国内知名，在全世界都是特别有名气的，谁让那么多的人都喜欢我们的过保大熊猫呢？都江堰是我国历史上知名的水利工程，是利国利民的工程，在成都已经存在了上千年的历史了，名气那就不用多说了。武侯祠和杜甫草堂那就是对我国历史人物的纪念了，而且名人效应也让这两个大景点成为了去成都必打卡的地方。如果说到吃美食和购物，那么一定要去宽窄巷子、春熙路和锦里转转了，成都不仅旅游资源丰富，它的美食资源更加的丰富，这里的美食可以让你每天不重样的吃半年时间，或许你不胖都不行了。峨眉山两日游乐山大佛都江堰熊猫基地头等舱跟团游5天如果说到重庆，很多人对这个地方的旅游资源了解的并不是很多，即便是外地的旅游团来这里旅游，也会把大部分时间安排在成都，只在这里停留一两天的时间；重庆知名的景点有渣滓洞、磁器口、洪崖洞、白公馆、长江索道、南山风景区、武隆风景区、白帝城、丰都鬼城、芙蓉洞、瞿塘峡、小寨天坑、重庆动物园、云阳龙缸等，是不是很多的景点啊，而且里面也有很多世界知名的景点。丰都鬼城我之前介绍过，这里是一处关于阴曹地府的再现，你可以在这里看到阎罗殿、十八层地狱、奈婆桥、各种阴间小鬼、黑白无常等，如果是在晚上进去看，会真的很恐怖。长江索道是一辆被悬挂在长江上的公交车厢，你可以在这里面观看重庆的外貌，还能感受横跨长江的惊险，这里每天体验的人很多，建议大家早晨去早一点，如果去玩了，可能要排很长时间的队的。目前体验一次是20元你给认得他看好他的科研团队多，特别是在美食街，那你就放开的吃吧，这里最知名的小吃就是重庆小面了，油炸马铃薯、陈麻花、担担面、歌乐山辣子鸡、黔江鸡杂等，如果你想品尝更多的美食一定要去重庆的美食街逛逛，比如磁器口美食街、洪崖洞美食街、解放碑美食街、长寿区美食街 长跑型公募基金经理年内表现惨淡,2,0,2,0,0
review_001465,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第3540！ ​,0,0,0,0,0
review_000595,"【“狱友”出狱后合伙销售假烟，再次获刑！】江某、熊某以及苏某（另案处理）在江北监狱服刑期间，相互认识。2020年8月至11月，江某为牟利，在荆州城区多次向熊某以及某烟酒店的经营者胡某（另案处理）销售利群、黄鹤楼、芙蓉王、牡丹等品牌伪劣卷烟，销售金额共计22.1万元，获利5000元。其中，江某向熊某销售伪劣卷烟10万余元，向胡某销售伪劣卷烟12.1万元。荆州区人民检察院于2021年4月1日向荆州区法院提起公诉。荆州区法院经审理认为,被告人江某、熊某违反国家烟草专卖管理法律法规，未经烟草专卖行政主管部门许可，无烟草专卖零售许可证，非法经营烟草专卖品，情节严重，其行为已构成非法经营罪。依法判处被告人江某犯非法经营罪，判处有期徒刑三年九个月，并处罚金25000元；被告人熊某犯非法经营罪，判处有期徒刑一年六个月，并处罚金50000元；追缴被告人江某违法所得5000元、熊某违法所得50000元（公安机关已扣押5500元），上缴国库；扣押在案的伪劣卷烟由公安机关依法销毁。法律释明依照《中华人民共和国刑法》第二百二十五条第（一）项 【非法经营罪】违反国家规定，有下列非法经营行为之一，扰乱市场秩序，情节严重的，处五年以下有期徒刑或者拘役，并处或者单处违法所得一倍以上五倍以下罚金；情节特别严重的，处五年以上有期徒刑，并处违法所得一倍以上五倍以下罚金或者没收财产： （一）未经许可经营法律、行政法规规定的专营、专卖物品或者其他限制买卖的物品的。",0,0,0,0,0
review_001217,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第53529！ ​,0,0,0,0,0
review_001029,我在挑战黄鹤楼-以津真天地域鬼王评分为31273，小组排名第1，世界排名第6409！ ​,0,0,0,0,0
review_001722,翻包be like黄鹤楼的奴隶 ​,0,0,0,0,-2
review_001432,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第2139！ ​,0,0,0,0,0
review_000252,景色不错，太漂亮了，非常壮观，有山有水的，值得一去。,2,0,0,0,0
review_002150,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第6985！ ​,0,0,0,0,0
review_001619,我在挑战黄鹤楼-以津真天地域鬼王评分为1507，小组排名第2，世界排名第6230！ ​,0,0,0,0,0
review_002374,【】3日，记者获悉，面对疫情防控新形势，武汉的公园广场纷纷取消线下活动，部分公园临时关闭密闭场馆，以有效控制和降低疫情传播风险，保障市民游客安全。黄鹤楼公园的落梅轩、白云阁一楼、咖啡馆、餐厅等密闭场馆，已临时关闭。同时取消了落梅轩演出、夜游等线下文化活动。武汉园博园汉口里竹床文化节已暂停文艺演出、露天电影放映等活动；从8月2日起，园博园夜间停止开放，8月3日起，园内的长江文明馆（武汉自然博物馆）暂停提供志愿者（含“小小志愿者”）讲解服务；原定于8月7日至8日举办的MDSK音乐节活动，也予以取消。武昌首义广场即日起喷泉暂停开放；便民服务岗暂停茶水供应；原则上不提倡在园区内开展广场舞活动。武昌紫阳公园园内的汉剧博物馆、益合美术馆、热带雨林馆等室内密闭活动场馆已临时关闭。后襄河公园将篮球场已采取临时关闭措施。3日下午，位于中风险地区的汤湖公园已采取临时闭园措施。市民纷纷表示，防疫是头等大事，大家理应配合。 （记者 罗晖）,0,0,0,0,0
review_002315,不是我狂，这哥两的文化属性就避不掉这坎//:花荣大师和雷布斯，要是即早收手还有机会肩并肩去黄鹤楼点一壶酌酒，哥俩好啊666啊化一天啊,0,0,0,0,0
review_000008,赵导很热情，很专业，纯玩，很开心,0,0,0,0,2
review_000446,生活可以五颜六色，但不可以乱七八糟，峨眉金顶和乐山大佛打卡。 ​,0,0,0,0,0
review_002277,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第27590！ ​,0,0,0,0,0
review_002013,我在挑战黄鹤楼-以津真天地域鬼王评分为286，小组排名第1，世界排名第18001！ ​,0,0,0,0,0
review_000006,游玩体验好 ，导游很负责。,0,0,0,0,1
review_000796,？//: 故人西辞黄鹤楼 烟花三月打麻将 //: 全国都知道扬州是东方拉斯维加斯了,0,0,0,0,0
review_000245,第一次坐船到大佛脚下，第二次坐车到公园门口，坐车那次大巴会停在东方佛都公园门口，我没有进去，这里要多买一次票。个人感觉还是在船上看大佛更震撼,2,0,0,0,0
review_001881,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第13666！ ​,0,0,0,0,0
review_000281,被一个古代故事吸引的，一直想来瞻仰「天梯山石窟」大佛的尊容。 唐代高僧道世编撰的《法苑珠林》里记录了，在公元429年，这尊石佛像，曾以“显灵”的神迹方式，阻止了一场规模浩大的灭佛行动，更是改写了佛教在河西走廊，乃至整个中国佛教传播的命运。 说起石窟艺术的起源，便是不能不谈位于祁连山东段山脉的石窟鼻祖——公元412年（东晋十六国时期）开凿的天梯山石窟。塑佛高度堪称石窟佛像之首。（佛龛50多米，造像30多米，乐山大佛虽71米，但不属石窟造像）。而开凿天梯山石窟的高僧昙曜，为拓拔氏开凿了云岗石窟的代表作品（16－20窟既昙曜五窟）。 在公元429年，北凉国向邻国出兵，并由北凉太子沮渠兴国领兵出征。在出征前，国王蒙逊让凉州高僧“昙无谶”（出身于天竺，翻译过《大涅槃经》的大德高僧）为太子占卜吉凶。 昙无谶为佛教能顺利传承发扬，也只能顺应于当时的环境，为太子兴国占卜，并算出太子出征将是一个好的结果。然而，最终太子兴国死于征伐的乱军之中。 太子兴国战死的消息传来，让国王蒙逊恼怒至极，他否定了佛陀，否定佛教文化，并要在河西走廊一域，开展大规模的灭佛行动，这让昙无谶痛心，他很清楚，若是灭佛行动继续，那从东汉初年开始沿河西走廊而进入中原大地的佛教文化，将彻底毁于一旦。 那一夜暴雨，昙无谶禅坐在天梯山佛像前，在复杂的情绪之下，他蓦然抬头，只见佛像的脸颊上滑落出两行泪痕。昙无谶见此，立即让人去禀报国王蒙逊，告诉国王天梯山石窟有神秘之事发生。 蒙逊家族原本就是信奉于佛教，即便蒙逊已是对佛法失望，却似乎还是留有一丝心悸，便是来到了天梯山。昙无谶示意蒙逊看向佛像，而当蒙逊注意到自己为母亲车氏所建造的佛像时，震惊了！母亲在流泪！石佛像在流泪！ 如此，国王蒙逊幡然醒悟，收回了灭佛的命令。也由此，石佛流泪，阻止灭佛事迹流传开来。,2,0,0,0,0
review_001621,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第7165！ ​,0,0,0,0,0
review_000524,五一的成都是一段很丰富的经历 黄龙九寨沟真的很辛苦 ​,0,0,0,0,0
review_000579,红塔山，我的快乐老家，黄鹤楼，真是猛男抽的 ​,0,0,0,0,0
review_000161,唐玄宗开元初年，公元713年，贵州遵义人海通法师，为镇水患，造福百姓，在大渡河、青衣江、岷江三江汇流处同一大批能工巧匠开凿了一尊弥勒佛像。这佛像一凿就是九十年，历经几代人的艰辛努力，大佛始成，这尊通高七十一米的造像，成为了中国最大的一尊摩崖石刻佛像，这也许是当事人始料不及的。山是一座佛，佛是一座山。这尊象征光明和幸福的未来佛，临江危坐，足踏三江，双手抚膝，体态匀称，神情肃穆。一千多年来，大佛栉风沐雨，迎来送走了无数个朝霞日落，无言的兑现着佛家爱护众生、怜悯众生的慈悲宏愿。也带给了三江行船人战胜激流险滩的勇气和决心。（感谢视频作者）,2,0,0,0,0
review_000222,超满意的房间乐山大佛？！好久不见的rmb ​,0,0,0,0,0
review_000062,服务很好，体验很棒，赵导讲解很好，介绍了很多吃的地方，很用心的等待通知每位游客。,0,0,0,0,2
review_000522,好地方，带着家人去拜拜佛，挺好的。,0,0,0,0,0
review_002452,我在挑战黄鹤楼-以津真天地域鬼王评分为33636，小组排名第1，世界排名第2675！ ​,0,0,0,0,0
review_001940,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第15793！ ​,0,0,0,0,0
review_001781,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第10513！ ​,0,0,0,0,0
review_000255,看了下水月二技能还挺强的初动和控，回转持续都还不错三技能不打三掉12%血实在太毒了，看后续怎么用吧……光看范围和输出还可以……但是立绘煌改陈该有粘液技能图标我不觉得完全是空穴来风yj你最好别装死，我乐山大佛 ​,0,0,0,0,0
review_000942,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第23227！ ​,0,0,0,0,0
review_000540,吸烟有害身体健康！新一轮香烟涨价或将来临 财联社记者近日调查了解到，成都部分地区已出现超千元每条的高档香烟，新一轮香烟涨价或即将到来。对此一位行业分析人士向财联社表示，香烟提价将利好中烟产业链相关上市公司。财联社日前获悉，市面上正流通每条售价超千元的香烟，记者通过走访了解，成都部分香烟零售点确实有两款名为四川中烟宽窄国宝和湖北中烟黄鹤楼1919中支的超千元香烟在售。位于成都金牛区的一家名叫“蓉烟社”的香烟零售店销售人员向记者报价，这两款香烟分别为1600元/条和1580元/条。2012年国烟计[2012114号发布，规定香烟价格最高不得超过1000元/200支，如今在成都红旗连锁和舞东风便利店里，记者还能看到该限价令贴于香烟展柜一旁，而这两款香烟的上市意味着存在近9年的香烟价格天花板业已突破。实际上，香烟高端化趋势早已启动。2015年5月国家税务总局发布《关于调整卷烟消费税的通知》（财税[201560号），将卷烟批发环节从价税税率由5%提高至11%，并按0.005元/支加征从量税，2016年起卷烟市场便出现了较明显的结构化调整，高档卷烟销售比例增加。据国家烟草专卖局统计数据，2017年一类、二类卷烟站总体销量比分别提升27.78%、66.67%。,0,0,0,0,0
review_000851, 《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 emphasize ​,0,0,0,0,0
review_000286,【真正高大的不是乐山大佛，而是海通禅师】先来“数说”四川乐山大佛吧：佛像高度71米，头高14.7米，脸宽7.8米，眉长5.6米，目长3.3米，鼻长5.6米，嘴长3.3米，耳长6.72米，颈高3米，肩宽28米，手指长8.3米，脚长11米，脚背宽9米。看看吧，佛像的任何一个部位都比人类最高的高度要高得多。再看看吧，在乐山大佛景区，乐山大佛的建造者海通禅师的两座塑像的高度，从对比角度看，应该没有乐山大佛颈部的高度3米高。海通禅师是贵州的骄傲，也是四川的骄傲，更是中国的骄傲。他留给后世的不仅是世界之最的中华文化艺术珍宝，而且更是中华民族的人文精神。海通禅师出生在贵州播州（今遵义市），本名清莲，12岁出家，师从高僧慧净，24岁独自游历天下，最终来到四川今乐山市的凌云山搭建草屋定居修行。看到大渡河、岷江、青衣江三江汇聚的凌云山下，江水奔腾、汹涌澎湃、险滩急流、船毁人亡、频频发生，海通禅师心如刀割、悲痛万分，他冥思苦想难以入睡，最终决定要在凌云山临江的崖壁上凿出一座弥勒佛像来镇江魔。海通禅师修建大佛的宗旨是一切为了百姓，镇涛安江，保佑苍生。既然已立志建大佛，那就赶快行动吧！海通禅师开始了募集资金的漫漫征途，他带着一衣一钵，长途跋涉千万里，四面八方诚心化缘，历经20年的千难万险、千辛万苦，终于募集到了开工建佛的起步资金。回到凌云山的海通禅师，招集工匠们满腔热情的开工了。他日日粗茶淡饭果腹，夜夜绳床睡觉，春夏秋冬从不更改。日复一日，年复一年，宏大的工程漫漫无期。建佛期间，海通禅师为了继续募集资金不畏强暴，终于感动了越来越多充满良知的善人们。8年后，老之将至已积劳成疾的海通禅师圆寂了，但他的舍利照耀着后人砥砺前行。乐山大佛从唐玄宗开元元年（713）开工建造，直到唐德宗贞元十九年（803）建成完工，历经唐玄宗、唐肃宗、唐代宗和唐德宗四个朝代，前后历时用了90年的时间，终于让大佛巍然屹立在三江汇聚处，迄今为止已经护佑苍生达1218年之久。所以说，真正高大的并不是乐山大佛，而是乐山大佛开创的建造者海通禅师，是海通禅师护佑苍生的大公无我的中华民族的人文精神。（原创首发。文章结论仅是本人观点）,2,0,0,0,0
review_000133,成都重庆吃饭吧外围那个更适合旅游？其实CDCC19这两个地方的旅游资源都很丰富，会所也各有各的特色，不过从网上和现实中大家的感觉上来看，成都似乎更加的被游客所喜爱。虽然重庆也有很多的旅游景点，但是成都的景点名气比重庆的要大很多。我们可以对这两个地方进行比较；先来看一下成都的，在成都市区里面知名的景点有宽窄巷子、杜甫草堂、武侯祠、锦里、春熙路、东郊记忆、成都动物园等，远一点的景点有大熊猫研究基地、熊猫乐园、都江堰、青城山等；大熊猫研究基地是对大熊猫的生长繁殖进行研究和保护，这个地方不仅在国内知名，在全世界都是特别有名气的，谁让那么多的人都喜欢我们的过保大熊猫呢？都江堰是我国历史上知名的水利工程，是利国利民的工程，在成都已经存在了上千年的历史了，名气那就不用多说了。武侯祠和杜甫草堂那就是对我国历史人物的纪念了，而且名人效应也让这两个大景点成为了去成都必打卡的地方。如果说到吃美食和购物，那么一定要去宽窄巷子、春熙路和锦里转转了，成都不仅旅游资源丰富，它的美食资源更加的丰富，这里的美食可以让你每天不重样的吃半年时间，或许你不胖都不行了。峨眉山两日游乐山大佛都江堰熊猫基地头等舱跟团游5天如果说到重庆，很多人对这个地方的旅游资源了解的并不是很多，即便是外地的旅游团来这里旅游，也会把大部分时间安排在成都，只在这里停留一两天的时间；重庆知名的景点有渣滓洞、磁器口、洪崖洞、白公馆、长江索道、南山风景区、武隆风景区、白帝城、丰都鬼城、芙蓉洞、瞿塘峡、小寨天坑、重庆动物园、云阳龙缸等，是不是很多的景点啊，而且里面也有很多世界知名的景点。丰都鬼城我之前介绍过，这里是一处关于阴曹地府的再现，你可以在这里看到阎罗殿、十八层地狱、奈婆桥、各种阴间小鬼、黑白无常等，如果是在晚上进去看，会真的很恐怖。长江索道是一辆被悬挂在长江上的公交车厢，你可以在这里面观看重庆的外貌，还能感受横跨长江的惊险，这里每天体验的人很多，建议大家早晨去早一点，如果去玩了，可能要排很长时间的队的。目前体验一次是20元你给认得他看好他的科研团队多，特别是在美食街，那你就放开的吃吧，这里最知名的小吃就是重庆小面了，油炸马铃薯、陈麻花、担担面、歌乐山辣子鸡、黔江鸡杂等，如果你想品尝更多的美食一定要去重庆的美食街逛逛，比如磁器口美食街、洪崖洞美食街、解放碑美食街、长寿区美食街长跑型公募基金经理年内表现惨淡,1,0,1,0,0
review_000117,今天行程很顺利，游船观大佛全貌，登上风景秀丽的峨眉山，云雾笼罩，忽而下雨忽而晴天，金顶真的好冷呀，还好袁导提前提醒带上厚衣物。车子宽敞舒适，团餐真心不错。感谢袁导耐心专业的讲解。正真的纯玩零购物团。,2,2,2,0,2
review_000651,之前一直想来看一下黄鹤楼的，终于实现了，风景很不错，就是人是真的多啊,1,0,0,0,0
review_000424,天府健康通的熊猫已经在乐山大佛旅游一个月了可以换个地方吗？仙人 ​,0,0,0,0,0
review_001679,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第8050！ ​,0,0,0,0,0
review_001825,以前一个月1500块钱，抽着经典黄鹤楼云烟到年底了还有剩余。所以呢？现在天天看着口袋 ​,0,0,0,0,0
review_001215,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第52937！ ​,0,0,0,0,0
review_000462,【240多位调查人员遍访全省20个市州2953处文物点 摸清四川石窟家底】川渝石窟，以其分布之广泛、规模之宏大、内容之丰富、雕刻之精美，被誉为“中国石窟艺术的下半阕”。在四川，乐山大佛、安岳石窟、广元石窟等蜚声海内外，这些散落在四川广袤山乡的艺术瑰宝，现状还好吗？,0,0,0,0,0
review_002231,我在挑战黄鹤楼-以津真天地域鬼王评分为7443，小组排名第2，世界排名第13930！ ​,0,0,0,0,0
review_000157,//:塔利班在华活动增多，各大佛大道大仙大庙大神大殿请提高警惕，小心它们又来破四旧……中华承受不起啊。有塔利班出没的地方、景区，提前预告，让它们单独视察吧。外交部人员24小时陪同。//:不会来炸乐山大佛吧[笑cry][笑cry][笑cry],0,0,0,0,0
review_000914,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第20937！ ​,0,0,0,0,0
review_001102,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第42740！ ​,0,0,0,0,0
review_001695,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第8330！ ​,0,0,0,0,0
review_001571,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第5792！ ​,0,0,0,0,0
review_000479,成都重庆吃饭吧外围那个更适合旅游？其实CDCC19 这两个地方的旅游资源都很丰富，会所也各有各的特色，不过从网上和现实中大家的感觉上来看，成都似乎更加的被游客所喜爱。虽然重庆也有很多的旅游景点，但是成都的景点名气比重庆的要大很多。我们可以对这两个地方进行比较；先来看一下成都的，在成都市区里面知名的景点有宽窄巷子、杜甫草堂、武侯祠、锦里、春熙路、东郊记忆、成都动物园等，远一点的景点有大熊猫研究基地、熊猫乐园、都江堰、青城山等；大熊猫研究基地是对大熊猫的生长繁殖进行研究和保护，这个地方不仅在国内知名，在全世界都是特别有名气的，谁让那么多的人都喜欢我们的过保大熊猫呢？都江堰是我国历史上知名的水利工程，是利国利民的工程，在成都已经存在了上千年的历史了，名气那就不用多说了。武侯祠和杜甫草堂那就是对我国历史人物的纪念了，而且名人效应也让这两个大景点成为了去成都必打卡的地方。如果说到吃美食和购物，那么一定要去宽窄巷子、春熙路和锦里转转了，成都不仅旅游资源丰富，它的美食资源更加的丰富，这里的美食可以让你每天不重样的吃半年时间，或许你不胖都不行了。峨眉山两日游乐山大佛都江堰熊猫基地头等舱跟团游5天如果说到重庆，很多人对这个地方的旅游资源了解的并不是很多，即便是外地的旅游团来这里旅游，也会把大部分时间安排在成都，只在这里停留一两天的时间；重庆知名的景点有渣滓洞、磁器口、洪崖洞、白公馆、长江索道、南山风景区、武隆风景区、白帝城、丰都鬼城、芙蓉洞、瞿塘峡、小寨天坑、重庆动物园、云阳龙缸等，是不是很多的景点啊，而且里面也有很多世界知名的景点。丰都鬼城我之前介绍过，这里是一处关于阴曹地府的再现，你可以在这里看到阎罗殿、十八层地狱、奈婆桥、各种阴间小鬼、黑白无常等，如果是在晚上进去看，会真的很恐怖。长江索道是一辆被悬挂在长江上的公交车厢，你可以在这里面观看重庆的外貌，还能感受横跨长江的惊险，这里每天体验的人很多，建议大家早晨去早一点，如果去玩了，可能要排很长时间的队的。目前体验一次是20元你给认得他看好他的科研团队多，特别是在美食街，那你就放开的吃吧，这里最知名的小吃就是重庆小面了，油炸马铃薯、陈麻花、担担面、歌乐山辣子鸡、黔江鸡杂等，如果你想品尝更多的美食一定要去重庆的美食街逛逛，比如磁器口美食街、洪崖洞美食街、解放碑美食街、长寿区美食街长跑型公募基金经理年内表现惨淡,2,0,2,0,0
review_002042,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第19492！ ​,0,0,0,0,0
